,DATETIME,HB_HOUSTON (DALMP),GR_ERCOT (WIND_RTI),GR_PANHANDLE (WIND_RTI),GR_COASTAL (WIND_RTI),GR_SOUTH (WIND_RTI),GR_NORTH (WIND_RTI),GR_WEST (WIND_RTI),WZ_ERCOT (RTLOAD),WZ_Coast (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),TX - El Paso/Intl (TEMP_F),TX - Houston/Intercontinental (TEMP_F),ERCOT (GEN_RESOURCE),Henry (GASPRICE),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
8034,2021-08-30 19:00:00,73.24,5068.1,839.42,2066.94,893.56,30.7,1237.48,70143.98,20058.05,2686.87,4427.38,1852.18,22557.47,11052.33,5646.97,1862.73,82.0,93.9,73024.5,4.338,19,08/30/2021,,AUGUST,2021
8035,2021-08-30 20:00:00,71.76,5796.17,823.76,2174.64,1259.31,15.36,1523.1,67478.8,19220.16,2549.1,4405.21,1761.01,21524.38,10797.95,5428.96,1792.04,82.0,91.0,72238.1,4.338,20,08/30/2021,,AUGUST,2021
8036,2021-08-30 21:00:00,57.57,6265.76,572.47,1903.79,1857.74,41.3,1890.46,65274.86,18604.73,2444.89,4417.78,1653.68,20599.87,10510.48,5265.85,1777.59,80.1,84.0,71070.9,4.338,21,08/30/2021,,AUGUST,2021
8037,2021-08-30 22:00:00,49.64,7319.36,749.81,1994.03,1948.15,47.76,2579.61,61774.58,17713.73,2209.49,4379.5,1559.49,19217.24,9971.4,5034.69,1689.05,79.0,84.0,69557.4,4.338,22,08/30/2021,,AUGUST,2021
8038,2021-08-30 23:00:00,39.76,7789.3,901.06,1894.44,1912.76,63.35,3017.69,57408.97,16643.78,2010.93,4304.98,1436.57,17611.94,9179.05,4652.11,1569.61,78.1,84.9,64780.5,4.338,23,08/30/2021,,AUGUST,2021
8039,2021-08-31 00:00:00,33.18,7978.63,942.41,1816.0,1713.14,82.88,3424.2,53140.82,15645.96,1823.11,4230.7,1306.16,16045.96,8388.28,4276.15,1424.49,77.0,84.0,63935.0,4.338,24,08/30/2021,,AUGUST,2021
8040,2021-08-31 01:00:00,31.88,8030.47,1090.91,1518.39,1408.56,77.69,3934.92,49660.02,14839.32,1717.92,4152.12,1218.57,14774.91,7706.49,3930.89,1319.8,75.0,84.9,63936.9,4.199,1,08/31/2021,,AUGUST,2021
8041,2021-08-31 02:00:00,28.49,7978.89,1158.05,1393.96,1306.56,88.3,4032.02,47129.92,14220.96,1618.84,4072.93,1151.01,13863.24,7257.87,3695.16,1249.92,75.9,84.0,62737.5,4.199,2,08/31/2021,,AUGUST,2021
8042,2021-08-31 03:00:00,27.26,7168.83,1223.91,1180.89,1124.37,97.41,3542.25,45459.84,13788.2,1588.92,4045.32,1106.06,13253.22,6941.57,3517.89,1218.65,75.0,84.0,62280.0,4.199,3,08/31/2021,,AUGUST,2021
8043,2021-08-31 04:00:00,26.24,7131.46,1503.58,970.84,1113.48,84.29,3459.27,44372.29,13527.46,1545.0,3994.5,1079.15,12869.37,6737.03,3397.73,1222.06,73.9,82.9,61871.3,4.199,4,08/31/2021,,AUGUST,2021
8044,2021-08-31 05:00:00,26.82,6948.83,1691.82,733.98,1067.63,110.12,3345.28,44072.05,13474.38,1529.88,3941.55,1069.87,12786.19,6708.12,3325.49,1236.57,73.9,82.0,60861.9,4.199,5,08/31/2021,,AUGUST,2021
8045,2021-08-31 06:00:00,28.61,6152.62,1585.87,498.05,984.41,135.66,2948.63,45006.73,13740.08,1577.3,3953.46,1102.7,13152.65,6869.45,3359.78,1251.32,71.1,81.0,61067.9,4.199,6,08/31/2021,,AUGUST,2021
8046,2021-08-31 07:00:00,35.91,5443.57,1516.86,324.1,889.03,158.37,2555.21,47009.11,14099.47,1704.36,4001.38,1172.17,13963.11,7227.09,3541.3,1300.22,71.1,81.0,62809.7,4.199,7,08/31/2021,,AUGUST,2021
8047,2021-08-31 08:00:00,35.92,4908.76,1406.94,203.03,751.72,232.92,2314.15,47455.81,13991.39,1717.22,4040.36,1198.95,14268.83,7364.81,3565.38,1308.88,75.0,82.0,63150.4,4.199,8,08/31/2021,,AUGUST,2021
8048,2021-08-31 09:00:00,37.05,3486.55,1247.45,121.16,426.84,161.35,1529.75,49562.13,14621.9,1839.12,4031.62,1271.62,15024.64,7724.55,3715.2,1333.48,77.0,84.9,64322.1,4.199,9,08/31/2021,,AUGUST,2021
8049,2021-08-31 10:00:00,40.09,2251.17,707.63,360.74,232.28,54.12,896.4,53531.54,15764.71,2017.3,4126.2,1390.36,16487.63,8279.41,4060.9,1405.03,80.1,88.0,67341.8,4.199,10,08/31/2021,,AUGUST,2021
8050,2021-08-31 11:00:00,43.01,2541.45,802.78,545.34,96.28,65.64,1031.41,58080.63,16936.88,2209.98,4195.98,1511.72,18237.93,9004.55,4474.49,1509.09,82.9,90.0,69433.4,4.199,11,08/31/2021,,AUGUST,2021
8051,2021-08-31 12:00:00,50.7,2216.19,875.28,443.8,107.03,34.77,755.31,62613.87,17990.89,2397.38,4267.68,1643.85,19978.33,9796.34,4890.22,1649.18,87.1,93.0,71128.4,4.199,12,08/31/2021,,AUGUST,2021
8052,2021-08-31 13:00:00,65.99,1585.74,553.04,496.55,197.46,1.63,337.06,66640.68,18987.34,2579.29,4363.84,1751.84,21293.57,10636.81,5241.76,1786.23,88.0,93.9,74132.4,4.199,13,08/31/2021,,AUGUST,2021
8053,2021-08-31 14:00:00,116.77,1606.92,427.53,729.92,212.45,2.81,234.21,70255.06,19894.43,2732.52,4455.74,1819.32,22519.01,11371.36,5517.41,1945.29,91.0,96.1,74629.9,4.199,14,08/31/2021,,AUGUST,2021
8054,2021-08-31 15:00:00,198.75,2725.68,507.04,1406.85,281.87,40.76,489.16,72570.05,20473.72,2805.55,4465.34,1905.9,23268.3,11928.73,5699.38,2023.14,91.0,98.1,75801.5,4.199,15,08/31/2021,,AUGUST,2021
8055,2021-08-31 16:00:00,296.31,4048.51,485.26,1981.68,499.21,32.02,1050.34,73299.68,20579.62,2772.57,4457.5,1945.4,23651.41,12080.67,5781.08,2031.45,91.9,98.1,76332.0,4.199,16,08/31/2021,,AUGUST,2021
8056,2021-08-31 17:00:00,292.02,4957.14,446.75,2284.08,790.17,25.03,1411.11,73475.05,20525.45,2778.72,4453.46,1956.46,23779.48,12159.44,5815.6,2006.45,91.0,98.1,76796.6,4.199,17,08/31/2021,,AUGUST,2021
8057,2021-08-31 18:00:00,145.0,6674.45,525.72,2538.91,1228.17,48.12,2333.53,73176.51,20018.6,2770.41,4469.73,1926.65,23811.95,12396.59,5796.2,1986.39,90.0,88.0,77864.4,4.199,18,08/31/2021,,AUGUST,2021
8058,2021-08-31 19:00:00,73.93,8301.06,822.52,2579.64,1633.36,81.62,3183.92,71818.14,19114.4,2758.86,4479.6,1857.54,23384.55,12535.46,5688.32,1999.41,89.1,88.0,76258.9,4.199,19,08/31/2021,,AUGUST,2021
8059,2021-08-31 20:00:00,70.08,9079.76,982.86,2394.31,1876.25,164.19,3662.15,69301.22,18520.05,2637.29,4545.09,1752.4,22363.98,12096.15,5467.95,1918.31,88.0,87.1,74653.9,4.199,20,08/31/2021,,AUGUST,2021
8060,2021-08-31 21:00:00,54.47,10002.67,1513.65,2018.47,1932.36,289.82,4248.37,67316.16,18169.65,2544.16,4502.52,1698.74,21516.84,11663.3,5341.87,1879.08,81.0,87.1,73617.7,4.199,21,08/31/2021,,AUGUST,2021
8061,2021-08-31 22:00:00,44.46,11605.0,2100.63,1690.7,2025.84,472.1,5315.73,64041.08,17378.71,2399.27,4443.13,1602.3,20280.37,11035.65,5102.2,1799.44,75.0,86.0,71031.2,4.199,22,08/31/2021,,AUGUST,2021
8062,2021-08-31 23:00:00,35.8,13233.64,2105.34,1707.72,2038.18,710.29,6672.11,59701.08,16315.44,2220.38,4367.11,1486.81,18637.21,10201.27,4783.77,1689.1,77.0,84.9,70359.0,4.199,23,08/31/2021,,AUGUST,2021
8063,2021-09-01 00:00:00,30.52,14355.76,2133.19,1768.36,2088.31,853.43,7512.47,55859.98,15452.06,2061.33,4309.47,1365.75,17271.54,9404.01,4448.91,1546.91,79.0,84.0,68271.3,4.199,24,08/31/2021,,AUGUST,2021
8064,2021-09-01 01:00:00,27.48,15225.71,2462.28,1723.89,2058.4,915.24,8065.9,52116.21,14543.53,1885.96,4245.91,1303.28,15981.81,8587.04,4144.91,1423.75,70.0,82.9,64723.7,4.248,1,09/01/2021,,SEPTEMBER,2021
8065,2021-09-01 02:00:00,25.28,15739.55,2683.59,1575.87,1923.49,955.22,8601.38,49547.02,13912.89,1769.59,4218.77,1226.76,15061.56,8082.8,3946.73,1327.92,72.0,80.1,65222.7,4.248,2,09/01/2021,,SEPTEMBER,2021
8066,2021-09-01 03:00:00,23.22,14743.52,2152.95,1343.28,1788.5,911.15,8547.64,47577.23,13435.52,1694.8,4197.34,1147.11,14355.02,7704.19,3784.98,1258.26,71.1,81.0,64392.4,4.248,3,09/01/2021,,SEPTEMBER,2021
8067,2021-09-01 04:00:00,22.24,13686.89,1720.51,1202.55,1744.07,839.33,8180.43,46529.38,13206.04,1634.91,4183.81,1102.82,13997.1,7494.77,3686.56,1223.37,71.1,79.0,63982.1,4.248,4,09/01/2021,,SEPTEMBER,2021
8068,2021-09-01 05:00:00,22.88,12786.89,1668.66,1047.69,1516.77,798.2,7755.57,46178.39,13154.56,1627.08,4107.35,1092.78,13872.18,7468.95,3619.58,1235.91,72.0,80.1,62641.9,4.248,5,09/01/2021,,SEPTEMBER,2021
8069,2021-09-01 06:00:00,23.99,11646.89,1690.56,896.2,1293.71,755.09,7011.33,46934.55,13421.11,1668.05,4108.73,1121.07,14139.67,7626.67,3631.92,1217.32,71.1,80.1,61868.5,4.248,6,09/01/2021,,SEPTEMBER,2021
8070,2021-09-01 07:00:00,29.04,10737.67,1794.95,718.41,1237.31,651.98,6335.02,48864.05,13891.09,1766.71,4081.56,1183.51,14811.52,8009.79,3809.76,1310.1,71.1,79.0,63921.6,4.248,7,09/01/2021,,SEPTEMBER,2021
8071,2021-09-01 08:00:00,28.46,9875.8,1741.53,678.05,1129.85,533.83,5792.54,49343.84,13973.32,1799.25,4044.57,1213.21,15019.17,8131.2,3816.05,1347.09,73.0,81.0,64875.0,4.248,8,09/01/2021,,SEPTEMBER,2021
8072,2021-09-01 09:00:00,31.1,8060.56,1372.0,556.06,1158.26,360.71,4613.53,51223.27,14664.07,1901.43,4073.21,1279.22,15678.08,8302.54,3961.35,1363.37,73.9,86.0,66007.3,4.248,9,09/01/2021,,SEPTEMBER,2021
8073,2021-09-01 10:00:00,33.28,7488.97,1048.65,1301.83,1424.27,218.0,3496.22,54994.38,15862.47,2077.37,4189.2,1411.02,16984.98,8741.32,4322.35,1405.67,75.9,88.0,69013.1,4.248,10,09/01/2021,,SEPTEMBER,2021
8074,2021-09-01 11:00:00,38.76,7489.14,1106.24,1748.84,1466.0,128.78,3039.28,59571.85,17157.47,2263.43,4290.31,1537.62,18640.46,9439.57,4718.91,1524.09,78.1,91.0,71343.0,4.248,11,09/01/2021,,SEPTEMBER,2021
8075,2021-09-01 12:00:00,48.42,6204.62,817.08,1588.34,1282.69,65.3,2451.21,63937.99,18230.16,2430.36,4397.68,1676.28,20357.7,10143.4,5053.44,1648.98,82.0,93.0,73610.7,4.248,12,09/01/2021,,SEPTEMBER,2021
8076,2021-09-01 13:00:00,54.8,6186.74,907.6,1721.7,1039.3,83.86,2434.28,67848.57,18963.46,2605.87,4483.57,1807.11,21984.87,10856.38,5359.43,1787.87,82.0,95.0,75905.5,4.248,13,09/01/2021,,SEPTEMBER,2021
8077,2021-09-01 14:00:00,67.17,7933.06,1471.71,2048.02,935.86,105.6,3371.87,70791.6,19303.05,2767.37,4558.26,1909.38,23307.5,11443.88,5580.94,1921.22,82.9,87.1,76914.2,4.248,14,09/01/2021,,SEPTEMBER,2021
8078,2021-09-01 15:00:00,100.44,9357.07,1819.38,2380.83,971.97,130.64,4054.25,71721.79,18775.44,2805.71,4449.41,1968.54,24135.01,11870.33,5698.57,2018.78,86.0,82.0,78319.7,4.248,15,09/01/2021,,SEPTEMBER,2021
8079,2021-09-01 16:00:00,109.52,10500.37,2076.43,2499.08,1135.94,170.78,4618.14,71906.08,18277.38,2801.13,4379.84,2016.31,24544.48,12032.98,5773.86,2080.1,84.9,82.0,79782.1,4.248,16,09/01/2021,,SEPTEMBER,2021
8080,2021-09-01 17:00:00,97.51,11825.91,2215.52,2721.97,1269.49,226.82,5392.11,72213.15,18131.76,2802.83,4361.02,2011.93,24788.9,12150.1,5838.65,2127.96,82.0,84.9,79512.4,4.248,17,09/01/2021,,SEPTEMBER,2021
8081,2021-09-01 18:00:00,60.35,13168.67,2526.21,2796.32,1447.3,296.56,6102.28,71974.99,17979.9,2765.4,4323.69,2026.01,24634.01,12290.48,5814.91,2140.57,81.0,86.0,79877.9,4.248,18,09/01/2021,,SEPTEMBER,2021
8082,2021-09-01 19:00:00,53.12,13941.54,2455.25,2796.83,1714.25,356.56,6618.65,71053.24,17766.38,2732.46,4364.19,1968.02,24065.59,12335.48,5711.5,2109.62,79.0,86.0,78474.2,4.248,19,09/01/2021,,SEPTEMBER,2021
8083,2021-09-01 20:00:00,54.63,13591.3,2280.77,2594.06,1924.36,373.76,6418.35,68886.34,17468.82,2645.87,4438.58,1867.91,22922.82,11984.52,5505.11,2052.71,77.0,84.0,76730.3,4.248,20,09/01/2021,,SEPTEMBER,2021
8084,2021-09-01 21:00:00,53.49,13117.14,2389.82,2070.15,2024.38,585.77,6047.02,67122.99,17299.29,2556.7,4454.71,1787.56,22036.25,11652.59,5368.71,1967.18,77.0,82.0,74613.2,4.248,21,09/01/2021,,SEPTEMBER,2021
8085,2021-09-01 22:00:00,41.66,14315.04,2414.97,1716.34,2061.44,734.39,7387.9,64070.74,16664.27,2397.58,4434.65,1676.79,20835.56,11084.48,5123.52,1853.9,75.9,81.0,72559.0,4.248,22,09/01/2021,,SEPTEMBER,2021
8086,2021-09-01 23:00:00,33.73,16048.12,2470.75,1593.66,2105.38,826.24,9052.09,60020.46,15836.48,2211.47,4365.06,1545.7,19214.98,10331.88,4781.52,1733.37,77.0,82.0,67805.2,4.248,23,09/01/2021,,SEPTEMBER,2021
8087,2021-09-02 00:00:00,28.52,16889.4,2641.0,1340.55,2117.87,881.53,9908.45,55767.15,14959.04,2031.47,4294.15,1436.96,17671.67,9348.36,4413.49,1612.01,75.9,80.1,68059.4,4.248,24,09/01/2021,,SEPTEMBER,2021
8088,2021-09-02 01:00:00,29.36,17085.9,2699.92,1350.17,2060.8,963.64,10011.37,52079.7,14134.67,1877.43,4204.04,1340.55,16329.16,8578.59,4113.78,1501.49,75.0,79.0,65486.0,4.451,1,09/02/2021,,SEPTEMBER,2021
8089,2021-09-02 02:00:00,26.53,16110.11,2447.61,1277.54,1747.7,833.44,9803.82,49462.21,13559.42,1777.24,4145.15,1249.75,15397.57,8023.96,3884.93,1424.19,75.0,78.1,64908.1,4.451,2,09/02/2021,,SEPTEMBER,2021
8090,2021-09-02 03:00:00,25.48,14802.35,1903.72,1091.72,1644.35,736.38,9426.18,47451.52,13162.45,1696.58,4108.68,1187.79,14593.85,7651.41,3717.05,1333.71,73.9,79.0,63978.4,4.451,3,09/02/2021,,SEPTEMBER,2021
8091,2021-09-02 04:00:00,24.14,14079.46,1785.43,1107.59,1467.46,651.88,9067.1,46273.42,12993.28,1645.18,4009.3,1156.8,14102.98,7425.24,3611.72,1328.93,73.9,79.0,62901.1,4.451,4,09/02/2021,,SEPTEMBER,2021
8092,2021-09-02 05:00:00,24.34,13038.1,1897.36,1016.09,1231.03,561.95,8331.67,45984.68,13014.93,1634.1,3945.74,1155.47,13955.74,7385.63,3556.4,1336.66,73.0,78.1,62105.3,4.451,5,09/02/2021,,SEPTEMBER,2021
8093,2021-09-02 06:00:00,26.15,12014.05,2002.22,810.54,1336.54,483.15,7381.6,46755.29,13299.45,1645.89,3952.2,1169.12,14161.67,7585.09,3600.6,1341.27,73.0,77.0,62091.0,4.451,6,09/02/2021,,SEPTEMBER,2021
8094,2021-09-02 07:00:00,29.91,10267.02,1758.93,647.9,1326.71,397.5,6135.98,48630.96,13729.24,1718.22,4039.44,1258.25,14767.74,7982.27,3769.08,1366.7,72.0,77.0,63288.0,4.451,7,09/02/2021,,SEPTEMBER,2021
8095,2021-09-02 08:00:00,30.11,8303.7,1385.02,546.24,1217.36,357.4,4797.68,49202.81,13836.15,1734.23,4133.58,1286.66,14956.9,8124.39,3796.64,1334.26,73.0,78.1,62337.2,4.451,8,09/02/2021,,SEPTEMBER,2021
8096,2021-09-02 09:00:00,32.42,5931.47,839.01,382.61,1042.93,211.38,3455.54,51053.37,14528.75,1882.71,4134.06,1340.28,15603.06,8307.56,3929.93,1327.03,77.0,84.0,63166.1,4.451,9,09/02/2021,,SEPTEMBER,2021
8097,2021-09-02 10:00:00,33.43,5993.54,579.75,821.26,1153.1,127.93,3311.5,54507.84,15675.81,2031.98,4228.38,1438.21,16758.77,8768.37,4263.39,1342.94,78.1,87.1,65307.7,4.451,10,09/02/2021,,SEPTEMBER,2021
8098,2021-09-02 11:00:00,38.16,6722.9,636.66,970.1,1260.56,132.75,3722.83,58839.12,16864.83,2225.19,4265.68,1548.47,18391.15,9415.91,4618.87,1509.02,82.0,90.0,66497.7,4.451,11,09/02/2021,,SEPTEMBER,2021
8099,2021-09-02 12:00:00,47.68,6756.65,934.85,948.94,1086.64,147.67,3638.55,63052.55,17902.21,2377.23,4338.79,1685.99,20074.11,10069.83,4961.98,1642.41,82.0,91.9,69583.9,4.451,12,09/02/2021,,SEPTEMBER,2021
8100,2021-09-02 13:00:00,52.55,6760.89,1023.13,925.28,878.04,253.09,3681.35,66753.34,18635.71,2550.21,4408.32,1794.36,21569.38,10749.56,5262.95,1782.85,84.0,93.9,72619.7,4.451,13,09/02/2021,,SEPTEMBER,2021
8101,2021-09-02 14:00:00,59.55,7061.11,1178.76,1066.21,829.39,286.58,3700.17,69715.23,19077.25,2670.33,4471.06,1879.32,22832.83,11375.43,5503.74,1905.27,86.0,97.0,75177.5,4.451,14,09/02/2021,,SEPTEMBER,2021
8102,2021-09-02 15:00:00,73.52,8204.39,1432.59,1573.41,791.53,296.54,4110.32,71049.27,18712.32,2740.9,4441.9,1912.47,23618.2,11912.01,5702.35,2009.13,88.0,89.1,76095.9,4.451,15,09/02/2021,,SEPTEMBER,2021
8103,2021-09-02 16:00:00,80.28,9700.63,1573.16,2225.75,853.48,353.18,4695.06,70857.94,17697.17,2795.8,4477.86,1951.93,23991.38,12126.72,5806.69,2010.4,89.1,87.1,76131.4,4.451,16,09/02/2021,,SEPTEMBER,2021
8104,2021-09-02 17:00:00,80.5,10749.57,1637.9,2486.43,988.94,395.28,5241.02,71005.29,17326.06,2831.2,4501.39,1955.97,24166.08,12308.28,5862.1,2054.22,88.0,86.0,76135.3,4.451,17,09/02/2021,,SEPTEMBER,2021
8105,2021-09-02 18:00:00,54.82,12028.58,1500.35,2653.91,1361.54,466.29,6046.49,70601.07,17230.77,2778.43,4544.79,1936.27,23900.56,12383.67,5832.05,1994.52,89.1,89.1,77148.7,4.451,18,09/02/2021,,SEPTEMBER,2021
8106,2021-09-02 19:00:00,55.28,13244.17,1411.92,2620.7,1972.17,505.43,6733.95,69267.4,17061.53,2711.73,4508.95,1865.4,23237.88,12166.28,5694.6,2021.06,88.0,88.0,76381.2,4.451,19,09/02/2021,,SEPTEMBER,2021
8107,2021-09-02 20:00:00,56.89,12931.81,1406.52,2429.73,2029.51,590.58,6475.47,66973.91,16864.3,2577.84,4492.62,1762.3,22104.67,11706.58,5458.91,2006.68,87.1,84.9,74184.1,4.451,20,09/02/2021,,SEPTEMBER,2021
8108,2021-09-02 21:00:00,51.91,12668.43,1328.34,2069.42,2023.65,697.06,6549.96,65351.88,16719.76,2500.11,4489.76,1689.78,21366.59,11327.78,5317.35,1940.75,82.9,82.9,72054.4,4.451,21,09/02/2021,,SEPTEMBER,2021
8109,2021-09-02 22:00:00,41.78,13741.5,1545.41,1494.14,2054.66,889.71,7757.58,62335.17,16139.74,2362.18,4411.7,1597.51,20178.26,10740.61,5061.72,1843.47,81.0,82.0,69699.8,4.451,22,09/02/2021,,SEPTEMBER,2021
8110,2021-09-02 23:00:00,34.04,15154.5,1963.49,1108.23,1878.38,1051.5,9152.9,58508.67,15410.13,2180.16,4299.3,1510.0,18716.75,9959.61,4696.95,1735.78,80.1,81.0,65070.7,4.451,23,09/02/2021,,SEPTEMBER,2021
8111,2021-09-03 00:00:00,30.77,15850.63,2331.48,907.52,1728.02,1043.1,9840.51,54639.33,14647.43,2005.05,4256.23,1393.89,17286.09,9105.81,4339.57,1605.26,79.0,80.1,63249.1,4.451,24,09/02/2021,,SEPTEMBER,2021
8112,2021-09-03 01:00:00,30.98,15681.75,2303.33,842.03,1616.96,960.73,9958.7,51340.83,13915.62,1842.4,4193.97,1317.8,16082.17,8400.58,4033.18,1555.11,77.0,78.1,62902.2,4.635,1,09/03/2021,,SEPTEMBER,2021
8113,2021-09-03 02:00:00,27.7,15000.1,2086.15,798.06,1390.25,843.95,9881.69,48846.98,13382.13,1753.46,4162.66,1220.74,15185.15,7877.33,3811.17,1454.32,75.0,80.1,63078.0,4.635,2,09/03/2021,,SEPTEMBER,2021
8114,2021-09-03 03:00:00,25.5,14299.12,1870.88,789.91,1210.88,781.88,9645.57,47005.22,13034.89,1670.27,4128.77,1162.79,14458.76,7501.49,3655.28,1392.98,73.0,78.1,62470.4,4.635,3,09/03/2021,,SEPTEMBER,2021
8115,2021-09-03 04:00:00,22.72,14093.4,1754.63,681.71,1078.21,737.17,9841.68,45860.93,12855.09,1611.52,4099.03,1106.36,14023.3,7282.75,3541.32,1341.56,73.9,78.1,61251.2,4.635,4,09/03/2021,,SEPTEMBER,2021
8116,2021-09-03 05:00:00,25.0,13905.27,1944.52,558.06,1044.87,729.92,9627.9,45531.37,12861.45,1611.3,4058.9,1121.42,13847.14,7194.8,3506.81,1329.56,75.0,77.0,60454.3,4.635,5,09/03/2021,,SEPTEMBER,2021
8117,2021-09-03 06:00:00,28.0,13254.58,1988.4,588.5,1036.45,751.2,8890.03,46370.24,13192.46,1651.31,4002.55,1167.43,14070.27,7355.57,3558.42,1372.24,75.0,77.0,59962.5,4.635,6,09/03/2021,,SEPTEMBER,2021
8118,2021-09-03 07:00:00,32.51,12000.65,1756.69,439.41,1149.0,690.54,7965.01,48267.81,13673.75,1739.81,4049.87,1233.39,14650.47,7759.46,3742.2,1418.86,73.9,77.0,61613.3,4.635,7,09/03/2021,,SEPTEMBER,2021
8119,2021-09-03 08:00:00,33.53,11014.39,1507.83,522.43,1179.91,612.65,7191.57,48821.18,13792.98,1710.15,4073.24,1261.61,14847.76,7958.38,3770.9,1406.16,73.9,79.0,60914.1,4.635,8,09/03/2021,,SEPTEMBER,2021
8120,2021-09-03 09:00:00,34.01,9175.12,1196.3,452.58,992.17,411.26,6122.81,50591.43,14496.2,1812.97,4104.32,1297.46,15420.37,8187.93,3870.21,1401.98,78.1,84.0,63034.9,4.635,9,09/03/2021,,SEPTEMBER,2021
8121,2021-09-03 10:00:00,37.18,10227.25,1149.93,670.01,1341.93,397.87,6667.51,54468.06,15641.83,2007.57,4210.38,1413.04,16806.17,8700.02,4213.84,1475.22,81.0,88.0,65637.7,4.635,10,09/03/2021,,SEPTEMBER,2021
8122,2021-09-03 11:00:00,39.99,10411.52,1381.22,903.05,1374.05,337.15,6416.05,58441.31,16749.66,2216.14,4261.51,1530.6,18223.54,9334.68,4538.52,1586.66,84.0,89.1,67561.2,4.635,11,09/03/2021,,SEPTEMBER,2021
8123,2021-09-03 12:00:00,47.45,8973.83,994.7,849.73,1049.94,257.81,5821.65,62205.52,17699.05,2375.0,4358.27,1645.76,19602.17,10036.45,4825.63,1663.18,87.1,82.0,71073.3,4.635,12,09/03/2021,,SEPTEMBER,2021
8124,2021-09-03 13:00:00,54.95,7344.1,593.44,1038.65,843.32,233.24,4635.45,65496.01,18396.41,2524.6,4435.31,1735.04,20888.28,10625.84,5135.48,1755.04,88.0,84.9,72331.9,4.635,13,09/03/2021,,SEPTEMBER,2021
8125,2021-09-03 14:00:00,67.64,6462.83,687.33,1416.37,852.49,213.68,3292.96,68318.6,18806.59,2652.37,4514.64,1818.32,22056.5,11183.69,5413.58,1872.92,90.0,91.9,75478.0,4.635,14,09/03/2021,,SEPTEMBER,2021
8126,2021-09-03 15:00:00,82.74,7225.56,1186.54,1933.59,969.31,196.38,2939.74,69709.4,18433.41,2713.97,4468.88,1893.07,22935.79,11664.58,5619.98,1979.73,91.9,81.0,75880.5,4.635,15,09/03/2021,,SEPTEMBER,2021
8127,2021-09-03 16:00:00,84.0,8568.65,1586.99,2365.86,1125.72,183.33,3306.75,69740.49,17387.32,2716.37,4470.2,1921.63,23416.46,12015.65,5752.79,2060.06,91.9,79.0,75434.2,4.635,16,09/03/2021,,SEPTEMBER,2021
8128,2021-09-03 17:00:00,81.61,9763.12,1738.5,2481.51,1221.86,261.37,4059.88,69751.14,16799.29,2711.26,4515.1,1920.98,23660.88,12202.94,5828.06,2112.62,93.0,84.0,75669.2,4.635,17,09/03/2021,,SEPTEMBER,2021
8129,2021-09-03 18:00:00,57.91,10645.45,1339.01,2536.6,1506.54,342.55,4920.75,68941.76,16506.41,2669.81,4510.84,1910.27,23418.87,12094.07,5775.15,2056.33,79.0,84.9,76615.5,4.635,18,09/03/2021,,SEPTEMBER,2021
8130,2021-09-03 19:00:00,53.06,11991.62,1442.46,2666.79,1842.47,474.98,5564.92,67108.83,16301.1,2581.18,4491.0,1850.98,22555.86,11728.94,5574.92,2024.85,78.1,84.0,75348.4,4.635,19,09/03/2021,,SEPTEMBER,2021
8131,2021-09-03 20:00:00,56.13,11789.9,1212.55,2704.92,1905.41,539.53,5427.49,64379.19,15863.52,2427.68,4538.09,1752.9,21339.46,11201.59,5326.04,1929.9,78.1,80.1,73289.5,4.635,20,09/03/2021,,SEPTEMBER,2021
8132,2021-09-03 21:00:00,51.94,12295.67,1152.64,2504.4,2056.57,660.02,5922.04,62307.56,15578.75,2330.62,4519.22,1662.28,20429.03,10750.69,5183.28,1853.7,80.1,79.0,71961.8,4.635,21,09/03/2021,,SEPTEMBER,2021
8133,2021-09-03 22:00:00,40.0,14157.54,1352.93,2103.11,2114.31,930.19,7657.0,59490.51,15060.48,2207.98,4446.34,1515.3,19343.41,10176.93,4958.99,1781.07,81.0,79.0,70960.5,4.635,22,09/03/2021,,SEPTEMBER,2021
8134,2021-09-03 23:00:00,35.86,15589.21,1663.35,2002.09,2089.17,1058.18,8776.42,56282.09,14419.0,2069.93,4330.09,1421.61,18163.17,9498.85,4683.22,1696.22,77.0,79.0,67833.7,4.635,23,09/03/2021,,SEPTEMBER,2021
8135,2021-09-04 00:00:00,31.26,16644.16,1935.67,1906.52,2116.01,1011.34,9674.62,53074.2,13755.93,1928.24,4299.64,1348.75,16939.07,8842.25,4421.82,1538.5,79.0,79.0,66740.3,4.635,24,09/03/2021,,SEPTEMBER,2021
8136,2021-09-04 01:00:00,30.67,17689.27,2429.31,1772.65,2043.7,938.52,10505.09,49958.38,13068.26,1785.01,4265.53,1282.95,15735.92,8184.0,4157.02,1479.69,75.9,78.1,64017.2,4.691,1,09/04/2021,,SEPTEMBER,2021
